third_ac,arrival,from_station_code,name,zone,chair_car,first_class,sleeper,from_station_name,number,departure,return_train,to_station_code,second_ac,classes,to_station_name,type,first_ac,distance,duration
1,06:45:00,AMI,Amravati -Jabalpur Express,CR,0,0,1,Amravati,12159,17:45:00,12160,JBP,1,,JABALPUR,SF,0,726.0,13.0
1,09:50:00,JBP,Jabalpur - Amravati Express,CR,0,0,1,JABALPUR,12160,20:50:00,12159,AMI,1,,Amravati,SF,0,726.0,13.0
1,21:40:00,BSB,VARANASI - MUMBAI LTT Ratnagiri SF Exp,CR,0,0,1,VARANASI JN,12166,20:25:00,12165,LTT,1,,LOKMANYA TILAK TERM,SF,0,1483.0,25.25
1,03:50:00,LTT,MUMBAI LTT - VARANASI SF Exp,CR,0,0,1,LOKMANYA TILAK TERM,12167,00:35:00,12168,BSB,0,,VARANASI JN,SF,0,1480.0,27.25
1,12:30:00,BSB,VARANASI - MUMBAI LTT SF Exp,CR,0,0,1,VARANASI JN,12168,10:25:00,12167,LTT,0,,LOKMANYA TILAK TERM,SF,0,1480.0,26.08333333581686
0,13:30:00,PUNE,Pune Solapur InterCity Express,CR,1,0,0,PUNE JN,12169,09:30:00,12170,SUR,0,,SOLAPUR JN,SF,0,264.0,4.0
0,18:05:00,SUR,Solapur Pune Intercity Express,CR,1,0,0,SOLAPUR JN,12170,14:00:00,12169,PUNE,0,,PUNE JN,SF,0,264.0,4.08333333581686
1,13:15:00,LTT,Mumbai LTT -Haridwar AC Express,CR,0,0,0,LOKMANYA TILAK TERM,12171,07:55:00,12172,HW,1,,HARIDWAR JN,SF,1,1772.0,29.33333334326744
1,23:45:00,HW,Haridwar-Mumbai LTT AC Express,CR,0,0,0,HARIDWAR JN,12172,18:40:00,12171,LTT,1,,LOKMANYA TILAK TERM,SF,1,1772.0,29.08333333581686
1,18:55:00,LTT,Udyog Nagri Express,CR,0,0,1,LOKMANYA TILAK TERM,12173,16:25:00,12174,PBH,1,,PARTAPGARH JN,SF,0,1583.0,26.5
1,06:15:00,PBH,Udyog Nagri Express,CR,0,0,1,PARTAPGARH JN,12174,01:50:00,12173,LTT,1,,LOKMANYA TILAK TERM,SF,0,1583.0,28.41666665673256
1,20:30:00,HWH,Chambal Express,NCR,0,0,1,HOWRAH JN,12177,17:45:00,12178,MTJ,1,,MATHURA JN,SF,0,1475.0,26.75
1,06:45:00,GWL,Chambal Express,CR,0,0,1,GWALIOR JN,12176,07:05:00,12175,HWH,1,,HOWRAH JN,SF,0,1303.0,23.66666668653488
1,06:50:00,YPR,Yeswantpur-Delhi Sarai Rohilla AC Duronto Express,NR,0,0,0,YESVANTPUR JN,12213,23:40:00,12214,DEE,1,,DELHI SARAI ROHILLA,Drnt,1,2314.0,31.16666667163372
1,08:10:00,DEE,Delhi Sarai Rohilla-Mumbai BandraT Garib Rath,NR,0,0,0,DELHI SARAI ROHILLA,12215,09:20:00,12216,BDTS,0,,MUMBAI BANDRA TERMINUS,GR,0,1431.0,22.83333331346512
1,12:20:00,BDTS,Mumbai Bandra T. - Delhi Sarai Rohilla Garib Rath,NR,0,0,0,MUMBAI BANDRA TERMINUS,12216,12:55:00,12215,DEE,0,,DELHI SARAI ROHILLA,GR,0,1431.0,23.41666665673256
1,14:50:00,CDG,CHANDIGARH - KOCHUVELI Kerala Sampark Kranti Exp,NR,0,0,1,CHANDIGARH,12218,09:00:00,12217,KCVL,1,,KOCHUVELI,SKr,1,3415.0,53.83333331346512
1,11:05:00,LTT,Lokmanya Tilak (T)-Secunderabad AC Duronto Express,SCR,0,0,0,LOKMANYA TILAK TERM,12219,23:05:00,12220,SC,1,,SECUNDERABAD JN,Drnt,1,773.0,12.0
1,11:05:00,SC,Secunderabad-Mumbai LTT AC Duronto Express,SCR,0,0,0,SECUNDERABAD JN,12220,23:05:00,12219,LTT,1,,LOKMANYA TILAK TERM,Drnt,1,773.0,12.0
1,11:35:00,HWH,HOWRAH - PUNE AC Duronto Exp,SER,0,0,0,HOWRAH JN,12222,08:20:00,12221,PUNE,1,,PUNE JN,Drnt,1,2020.0,27.25
1,17:45:00,LTT,MUM LTT - ERNAKULAM AC Duronto,CR,0,0,0,LOKMANYA TILAK TERM,12223,20:50:00,12224,ERS,1,,ERNAKULAM JN,Drnt,1,1599.0,20.91666668653488
1,18:15:00,ERS,ERNAKULAM - MUM LTT AC Duronto,SR,0,0,0,ERNAKULAM JN,12224,21:30:00,12223,LTT,1,,LOKMANYA TILAK TERM,Drnt,1,1598.0,20.75
1,11:50:00,INDB,Indore- Mumbai Central Duronto Express,WR,0,0,0,INDORE JN BG,12228,23:00:00,12227,BCT,1,,Mumbai Central,Drnt,1,829.0,12.833333313465118
1,06:50:00,LKO,Lucknow Mail,NR,0,0,1,LUCKNOW,12229,22:10:00,12230,NDLS,1,,NEW DELHI,SF,1,493.0,8.666666686534882
1,06:45:00,NDLS,Lucknow Mail,NR,0,0,1,NEW DELHI,12230,22:10:00,12229,LKO,1,,LUCKNOW,SF,1,493.0,8.583333313465118
1,09:55:00,LKO,Lucknow-Chandigarh Express,NR,0,0,1,LUCKNOW,12231,22:30:00,12232,CDG,1,,CHANDIGARH,SF,0,667.0,11.41666665673256
1,08:35:00,CDG,Chandigarh - Lucknow Sadhbhavna SF Express,NR,0,0,1,CHANDIGARH,12232,20:50:00,12231,LKO,1,,LUCKNOW,SF,0,667.0,11.75
1,13:55:00,BCT,Mumbai Central Jaipur AC Duronto Express,WR,0,0,0,Mumbai Central,12239,23:15:00,12240,JP,1,,JAIPUR,Drnt,1,1159.0,14.666666686534882
1,12:25:00,NDLS,New Delhi-Sealdah AC Duronto Express,ER,0,0,0,NEW DELHI,12260,20:05:00,12259,SDAH,1,,KOLKATA SEALDAH,Drnt,1,1453.0,16.33333334326744
1,06:05:00,HWH,Howrah-New Delhi Duronto Express,ER,0,0,1,HOWRAH JN,12273,13:00:00,12274,NDLS,1,,NEW DELHI,Drnt,1,1446.0,17.08333333581686
1,06:00:00,NDLS,New Delhi-Howrah Duronto Express,ER,0,0,1,NEW DELHI,12274,13:00:00,12273,HWH,1,,HOWRAH JN,Drnt,1,1441.0,17.0
1,13:45:00,DBRG,DIBRUGARH - NEW DELHI Rajdhani Exp,NR,0,0,0,DIBRUGARH,12235,19:15:00,12236,NDLS,1,,NEW DELHI,Raj,1,2453.0,42.5
1,05:45:00,NDLS,NEW DELHI - DIBRUGARH Rajdhani Exp,NR,0,0,0,NEW DELHI,12236,09:30:00,12235,DBRG,1,,DIBRUGARH,Raj,1,2474.0,44.25
1,11:25:00,BSB,Varanasi-Jammu Tawi SF Express,NR,0,0,1,VARANASI JN,12237,12:50:00,12238,JAT,0,,JAMMU TAWI,SF,0,1261.0,22.58333331346512
1,13:00:00,JAT,Jammu-Varanasi SF Express,NR,0,0,1,JAMMU TAWI,12238,14:00:00,12237,BSB,0,,VARANASI JN,SF,0,1261.0,23.0
0,23:15:00,CDG,Chandigarh-Amritsar Duronto Express,NR,1,0,0,CHANDIGARH,12241,19:00:00,12242,ASR,0,,AMRITSAR JN,Drnt,0,267.0,4.25
0,13:30:00,MAS,Chennai Central-Coimbatore AC Duronto Express,SR,1,0,0,CHENNAI CENTRAL,12243,06:50:00,12244,CBE,0,,COIMBATORE JN,Drnt,0,497.0,6.666666686534882
0,21:50:00,CBE,Coimbatore-Chennai Central AC Duronto Express,SR,1,0,0,COIMBATORE JN,12244,15:05:00,12243,MAS,0,,CHENNAI CENTRAL,Drnt,0,497.0,6.75
1,04:30:00,YPR,Wainganga express,SWR,0,0,1,YESVANTPUR JN,12251,23:40:00,12252,KRBA,1,,Korba,SF,0,1614.0,28.83333331346512
1,13:30:00,KRBA,Wainganga express,SWR,0,0,1,Korba,12252,08:00:00,12251,YPR,1,,YESVANTPUR JN,SF,0,1605.0,29.5
1,19:40:00,CSTM,MUMBAI CST - HOWRAH AC Duronto Exp,SER,0,0,0,MUMBAI CST,12261,17:15:00,12262,HWH,1,,HOWRAH JN,Drnt,1,1968.0,26.41666665673256
1,10:30:00,HWH,HOWRAH - MUMBAI CST AC Duronto Exp,SER,0,0,0,HOWRAH JN,12262,08:20:00,12261,CSTM,1,,MUMBAI CST,Drnt,1,1968.0,26.16666667163372
1,07:00:00,NZM,Hazrat Nizamuddin-Pune AC Duronto Express,NR,0,0,0,DELHI H NIZAMUDDIN,12264,11:00:00,12263,PUNE,1,,PUNE JN,Drnt,1,1508.0,20.0
1,07:10:00,DEE,Delhi Sarai Rohilla Jammu Tawi Duronto Express,NR,0,0,1,DELHI SARAI ROHILLA,12265,22:15:00,12266,JAT,1,,JAMMU TAWI,Drnt,1,578.0,8.916666686534882
1,04:00:00,JAT,Jammu Tawi-Delhi Sarai Rohilla Duronto Express,NR,0,0,1,JAMMU TAWI,12266,19:25:00,12265,DEE,1,,DELHI SARAI ROHILLA,Drnt,1,578.0,8.583333313465118
1,06:00:00,BCT,Mumbai Central-Ahmedabad AC Duronto Express,WR,0,0,0,Mumbai Central,12267,23:25:00,12268,ADI,1,,AHMEDABAD JN,Drnt,1,491.0,6.583333313465118
1,06:15:00,ADI,Ahmedabad-Mumbai Central AC Duronto Express,WR,0,0,0,AHMEDABAD JN,12268,23:45:00,12267,BCT,1,,Mumbai Central,Drnt,1,491.0,6.5
1,10:35:00,MAS,Chennai-Hazrat Nizamuddin Duronto Express,SR,0,0,1,CHENNAI CENTRAL,12269,06:40:00,12270,NZM,1,,DELHI H NIZAMUDDIN,Drnt,1,2176.0,27.91666668653488
1,20:10:00,NZM,Hazrat Nizamuddin-Chennai Duronto,SR,0,0,1,DELHI H NIZAMUDDIN,12270,15:50:00,12269,MAS,1,,CHENNAI CENTRAL,Drnt,1,2176.0,28.33333334326744
1,06:05:00,ALD,Allahabad-New Delhi Duronto Express,NCR,0,0,1,ALLAHABAD JN,12275,22:40:00,12276,NDLS,1,,NEW DELHI,Drnt,1,634.0,7.416666656732559
1,06:20:00,NDLS,New Delhi-Allahabad Duronto Express,NCR,0,0,1,NEW DELHI,12276,23:00:00,12275,ALD,1,,ALLAHABAD JN,Drnt,1,634.0,7.333333343267441
0,21:40:00,HWH,Howrah Puri Duronto Express,ECoR,1,0,0,HOWRAH JN,12277,14:25:00,12278,PURI,0,,PURI,Drnt,0,502.0,7.25
1,09:55:00,HWH,Howrah-New Delhi Rajdhani Express,ER,0,0,0,HOWRAH JN,12301,16:55:00,12302,NDLS,1,,NEW DELHI,Raj,1,1447.0,17.0
1,06:00:00,HWH,Howrah-Jodhpur SF Express,ER,0,0,1,HOWRAH JN,12307,23:30:00,12308,JU,1,,JODHPUR JN,SF,0,1814.0,30.5
1,04:30:00,HWH,Kalka Mail,ER,0,0,1,HOWRAH JN,12311,19:40:00,12312,KLK,1,,Kalka,SF,1,1743.0,32.83333331346512
1,10:20:00,SDAH,KOL SEALDAH - NEW DELHI Rajdhani Exp,ER,0,0,0,KOLKATA SEALDAH,12313,16:50:00,12314,NDLS,1,,NEW DELHI,Raj,1,1454.0,17.5
1,10:15:00,NDLS,NEW DELHI - KOL SEALDAH Rajdhani Exp,ER,0,0,0,NEW DELHI,12314,16:30:00,12313,SDAH,1,,KOLKATA SEALDAH,Raj,1,1454.0,17.75
0,13:45:00,PURI,Puri-Howrah AC Duronto Express,ECoR,1,0,0,PURI,12278,06:30:00,12277,HWH,0,,HOWRAH JN,Drnt,0,502.0,7.25
0,22:00:00,JHS,Jhansi-H.Nizamuddin Taj Express,NR,1,0,0,JHANSI JN,12279,15:20:00,12280,NZM,0,,DELHI H NIZAMUDDIN,SF,0,403.0,6.666666686534882
0,13:40:00,NZM,H.Nizamuddin-Jhansi Taj Express,NR,1,0,0,DELHI H NIZAMUDDIN,12280,07:10:00,12279,JHS,0,,JHANSI JN,SF,0,403.0,6.5
1,06:05:00,BBS,Bhubaneswar-New Delhi Duronto,ECoR,0,0,1,BHUBANESWAR,12281,08:10:00,12282,NDLS,1,,NEW DELHI,Drnt,1,1724.0,21.91666668653488
1,11:05:00,NDLS,New Delhi-Bhubaneswar Duronto Express,ECoR,0,0,1,NEW DELHI,12282,13:00:00,12281,BBS,1,,BHUBANESWAR,Drnt,1,1724.0,22.08333333581686
1,15:30:00,NZM,DELHI H NIZAMUDDIN - ERNAKULAM Duronto Exp,NR,0,0,1,DELHI H NIZAMUDDIN,12284,21:35:00,12283,ERS,1,,ERNAKULAM JN,Drnt,1,2943.0,41.91666668653488
1,05:15:00,YPR,YESVANTPUR - CHENNAI SF Exp,SWR,0,0,1,YESVANTPUR JN,12291,22:45:00,12292,MAS,1,,CHENNAI CENTRAL,SF,0,370.0,6.5
1,06:10:00,MAS,CHENNAI - YESVANTPUR SF Exp,SWR,0,0,1,CHENNAI CENTRAL,12292,23:30:00,12291,YPR,1,,YESVANTPUR JN,SF,0,370.0,6.666666686534882
1,09:55:00,NDLS,New Delhi-Howrah Rajdhani Express,ER,0,0,0,NEW DELHI,12302,17:00:00,12301,HWH,1,,HOWRAH JN,Raj,1,1447.0,16.91666668653488
1,09:55:00,HWH,Howrah-New Delhi Rajdhani Express,ER,0,0,0,HOWRAH JN,12305,14:05:00,12304,NDLS,1,,NEW DELHI,Raj,1,1530.0,19.83333331346512
1,12:40:00,NDLS,New Delhi-Howrah Rajdhani Express,ER,0,0,0,NEW DELHI,12306,17:00:00,12305,HWH,1,,HOWRAH JN,Raj,1,1542.0,19.66666668653488
1,04:00:00,JU,Jodhpur-Howrah SF Express,ER,0,0,1,JODHPUR JN,12308,20:30:00,12307,HWH,1,,HOWRAH JN,SF,0,1814.0,31.5
1,07:35:00,RJPB,Rajendra Nagar-New Delhi Rajdhani Express,ECR,0,0,0,RAJENDRA NAGAR BIHAR,12309,19:00:00,12310,NDLS,1,,NEW DELHI,Raj,1,1001.0,12.583333313465118
1,06:00:00,NDLS,New Delhi Rajendra Nagar Rajdhani Express,ECR,0,0,0,NEW DELHI,12310,17:10:00,12309,RJPB,1,,RAJENDRA NAGAR BIHAR,Raj,1,1001.0,12.833333313465118
1,07:30:00,KLK,Kalka Mail,ER,0,0,1,Kalka,12312,23:55:00,12311,HWH,1,,HOWRAH JN,SF,1,1743.0,31.58333331346512
1,10:25:00,RJPB,Archana Express,ER,0,0,1,RAJENDRA NAGAR BIHAR,12355,07:05:00,12356,JAT,1,,JAMMU TAWI,SF,0,1510.0,27.33333334326744
1,05:30:00,KOAA,KOLKATA CHITPUR - PATNA Garib Rath Exp,ER,0,0,0,KOLKATA CHITPUR,12359,20:00:00,12360,PNBE,0,,PATNA JN,GR,0,534.0,9.5
0,20:25:00,KOAA,KOLKATA CHITPUR - HALDIBARI SF Intercity Exp,ER,1,0,0,KOLKATA CHITPUR,12363,09:05:00,12364,HDB,0,,HALDIBARI,SF,0,620.0,11.33333334326744
1,07:40:00,BGP,Vikramshila Express,ER,0,0,1,BHAGALPUR,12367,11:15:00,12368,ANVT,1,,ANAND VIHAR TRM,SF,1,1206.0,20.41666665673256
1,09:05:00,SDAH,Padatik Express,ER,0,0,1,KOLKATA SEALDAH,12377,22:55:00,12378,NJP,1,,NEW JALPAIGURI,SF,1,567.0,10.16666667163372
1,06:45:00,NJP,Padatik Express,ER,0,0,1,NEW JALPAIGURI,12378,21:00:00,12377,SDAH,1,,KOLKATA SEALDAH,SF,1,567.0,9.75
1,19:40:00,SDAH,Sealdah - Amritsar Superfast Express,ER,0,0,1,KOLKATA SEALDAH,12379,13:10:00,12380,ASR,1,,AMRITSAR JN,SF,0,1894.0,30.5
0,19:40:00,HWH,Howrah-Dhanbad AC DD Express,ER,1,0,0,HOWRAH JN,12383,15:20:00,12384,DHN,0,,DHANBAD JN,SF,0,259.0,4.333333343267441
0,09:15:00,DHN,Dhanbad-Howrah AC DD Express,ER,1,0,0,DHANBAD JN,12384,05:00:00,12383,HWH,0,,HOWRAH JN,SF,0,259.0,4.25
1,06:40:00,HWH,Howrah- Danapur Express,ER,0,0,1,HOWRAH JN,12351,20:35:00,12352,DNR,1,,DANAPUR,SF,1,541.0,10.08333333581686
1,06:35:00,DNR,Danapur- Howrah Express,ER,0,0,1,DANAPUR,12352,20:35:00,12351,HWH,1,,HOWRAH JN,SF,1,541.0,10.0
1,23:05:00,JAT,Archana Express,ER,0,0,1,JAMMU TAWI,12356,20:15:00,12355,RJPB,1,,RAJENDRA NAGAR BIHAR,SF,0,1510.0,26.83333331346512
1,16:50:00,KOAA,KOLKATA CHITPUR - AMRITSAR Durgiana SF Exp,ER,0,0,1,KOLKATA CHITPUR,12357,12:30:00,12358,ASR,1,,AMRITSAR JN,SF,0,1812.0,28.33333334326744
1,11:05:00,ASR,AMRITSAR - KOLKATA CHITPUR Durgiana SF Exp,ER,0,0,1,AMRITSAR JN,12358,06:05:00,12357,KOAA,1,,KOLKATA CHITPUR,SF,0,1812.0,29.0
1,05:15:00,PNBE,KOLKATA CHITPUR - PATNA Garib Rath Exp,ER,0,0,0,PATNA JN,12360,20:10:00,12359,KOAA,0,,KOLKATA CHITPUR,GR,0,534.0,9.08333333581686
0,19:40:00,HDB,HALDIBARI - KOLKATA CHITPUR SF Intercity Exp,ER,1,0,0,HALDIBARI,12364,08:35:00,12363,KOAA,0,,KOLKATA CHITPUR,SF,0,620.0,11.08333333581686
0,13:55:00,PNBE,Patna-Ranchi Jan Shatabdi Express,ER,1,0,0,PATNA JN,12365,06:15:00,12366,RNC,0,,RANCHI,JShtb,0,411.0,7.666666686534882
0,22:15:00,RNC,Ranchi Patna Jan Shatabdi Express,ER,1,0,0,RANCHI,12366,14:25:00,12365,PNBE,0,,PATNA JN,JShtb,0,411.0,7.833333313465118
1,03:15:00,HW,Kumbh Express,ER,0,0,1,HARIDWAR JN,12370,23:55:00,12369,HWH,1,,HOWRAH JN,SF,0,1536.0,27.33333334326744
1,07:20:00,HWH,Poorva Express,ER,0,0,1,HOWRAH JN,12381,08:20:00,12382,NDLS,1,,NEW DELHI,SF,1,1446.0,23.0
1,16:45:00,NDLS,Poorva Express,ER,0,0,1,NEW DELHI,12382,16:20:00,12381,HWH,1,,HOWRAH JN,SF,1,1446.0,24.41666665673256
1,20:45:00,GAYA,GAYA - CHENNAI EGMORE SF Exp,ER,0,0,1,GAYA JN,12389,05:45:00,12390,MS,1,,CHENNAI EGMORE,SF,0,2346.0,39.0
1,21:40:00,MS,CHENNAI EGMORE - GAYA SF Exp,ER,0,0,1,CHENNAI EGMORE,12390,07:30:00,12389,GAYA,1,,GAYA JN,SF,0,2346.0,38.16666667163372
1,05:10:00,RGD,Shramjeevi Express,ER,0,0,1,Rajgir,12391,08:10:00,12392,NDLS,1,,NEW DELHI,SF,1,1103.0,21.0
1,10:10:00,NDLS,Shramjeevi Express,ECR,0,0,1,NEW DELHI,12392,13:15:00,12391,RGD,1,,Rajgir,SF,1,1103.0,20.91666668653488
1,23:05:00,AII,Ajmer-RajendraNagar Ziyarat Express,ER,0,0,1,AJMER JN,12396,23:55:00,12395,RJPB,1,,RAJENDRA NAGAR BIHAR,SF,0,1305.0,23.16666667163372
1,05:00:00,MTJ,Mathura Allahabad SF Express,NCR,0,0,1,MATHURA JN,12404,20:20:00,12403,ALD,1,,ALLAHABAD JN,SF,1,507.0,8.666666686534882
1,07:25:00,CDG,CHANDIGARH - AMRITSAR Intercity SF Exp,NR,0,0,1,CHANDIGARH,12411,15:55:00,12412,ASR,1,,AMRITSAR JN,SF,1,909.0,15.5
1,07:15:00,ASR,AMRITSAR - CHANDIGARH Intercity SF Exp,NR,0,0,1,AMRITSAR JN,12412,15:25:00,12411,CDG,1,,CHANDIGARH,SF,1,909.0,15.833333313465118
0,14:00:00,LKO,Gomti Express,NR,1,0,0,LUCKNOW,12419,05:25:00,12420,NDLS,1,,NEW DELHI,SF,1,511.0,8.583333313465118
0,21:25:00,NDLS,Gomti Express,NR,1,0,0,NEW DELHI,12420,12:40:00,12419,LKO,1,,LUCKNOW,SF,1,511.0,8.75
1,06:45:00,REWA,REWA - DELHI ANAND VIHAR SF Exp,NR,0,0,1,REWA,12427,16:00:00,12428,ANVT,1,,ANAND VIHAR TRM,SF,0,860.0,14.75
1,14:15:00,ANVT,DELHI ANAND VIHAR - REWA SF Exp,NR,0,0,1,ANAND VIHAR TRM,12428,23:55:00,12427,REWA,1,,REWA,SF,0,860.0,14.33333334326744
1,12:40:00,TVC,TRIVANDRUM - DELHI H NIZAMUDDIN Rajdhani Exp,NR,0,0,0,TRIVANDRUM CENTRAL,12431,19:15:00,12432,NZM,1,,DELHI H NIZAMUDDIN,Raj,1,3149.0,41.41666665673256
1,05:05:00,NZM,DELHI H NIZAMUDDIN - TRIVANDRUM Rajdhani Exp,NR,0,0,0,DELHI H NIZAMUDDIN,12432,11:00:00,12431,TVC,1,,TRIVANDRUM CENTRAL,Raj,1,3149.0,42.08333333581686
1,10:20:00,SC,Secunderabad Rajdhani Express,NR,0,0,0,SECUNDERABAD JN,12437,12:45:00,12438,NZM,1,,DELHI H NIZAMUDDIN,Raj,1,1660.0,21.58333331346512
1,09:10:00,NDLS,NEW DELHI - RANCHI Rajdhani Exp,NR,0,0,0,NEW DELHI,12440,16:10:00,12439,RNC,1,,RANCHI,Raj,1,1306.0,17.0
1,05:00:00,GAYA,Mahabodhi Express,ER,0,0,1,GAYA JN,12397,14:30:00,12398,NDLS,1,,NEW DELHI,SF,0,990.0,14.5
1,05:50:00,NDLS,Mahabodhi Express,ER,0,0,1,NEW DELHI,12398,14:10:00,12397,GAYA,1,,GAYA JN,SF,0,990.0,15.666666686534882
1,11:45:00,IPR,Magadh Express,NR,0,0,1,Islampur,12401,16:10:00,12402,NDLS,1,,NEW DELHI,SF,1,1063.0,19.58333331346512
1,13:55:00,NDLS,Magadh Express,NR,0,0,1,NEW DELHI,12402,20:10:00,12401,IPR,1,,Islampur,SF,1,1063.0,17.75
1,06:55:00,ALD,Prayagraj Express,NCR,0,0,1,ALLAHABAD JN,12417,21:30:00,12418,NDLS,1,,NEW DELHI,SF,1,634.0,9.41666665673256
1,06:45:00,NDLS,Prayagraj Express,NCR,0,0,1,NEW DELHI,12418,21:25:00,12417,ALD,1,,ALLAHABAD JN,SF,1,634.0,9.33333334326744
1,05:40:00,NDLS,Jammu Rajdhani Express,NR,0,0,0,NEW DELHI,12425,20:40:00,12426,JAT,1,,JAMMU TAWI,Raj,1,577.0,9.0
1,05:00:00,JAT,Jammu Rajdhani Express,NR,0,0,0,JAMMU TAWI,12426,19:45:00,12425,NDLS,1,,NEW DELHI,Raj,1,577.0,9.25
1,05:50:00,SBC,Bangalore - Hazrat Nizamuddin Rajdhani Express,NR,0,0,0,BANGALORE CITY JN,12429,20:20:00,12430,NZM,1,,DELHI H NIZAMUDDIN,Raj,1,2365.0,33.5
1,06:40:00,NZM,Delhi H Nizamuddin-Bangalore Rajdhani Express,NR,0,0,0,DELHI H NIZAMUDDIN,12430,20:50:00,12429,SBC,1,,BANGALORE CITY JN,Raj,1,2382.0,33.83333331346512
1,10:20:00,MAS,Chennai Central-Delhi H.Nizamuddin Rajdhani Expres,NR,0,0,0,CHENNAI CENTRAL,12433,06:10:00,12434,NZM,1,,DELHI H NIZAMUDDIN,Raj,1,2176.0,28.16666667163372
1,10:45:00,BSP,Bilaspur-New Delhi Rajdhani Express,NR,0,0,0,BILASPUR JN,12441,14:00:00,12442,NDLS,1,,NEW DELHI,Raj,1,1501.0,20.75
1,12:00:00,NDLS,Bilaspur Rajdhani Express,NR,0,0,0,NEW DELHI,12442,15:45:00,12441,BSP,1,,BILASPUR JN,Raj,1,1501.0,20.25
1,20:50:00,JBN,Seemanchal Express,NR,0,0,1,JOGBANI,12487,20:30:00,12488,ANVT,1,,ANAND VIHAR TRM,SF,0,1383.0,24.33333334326744
1,12:15:00,BKN,Bikaner-Dadar Express,NWR,0,0,1,BIKANER JN,12489,13:50:00,12490,DDR,1,,MUMBAI DADAR WEST,SF,0,1245.0,22.41666665673256
1,13:10:00,DDR,Dadar - Bikaner Express,NWR,0,0,1,MUMBAI DADAR WEST,12490,14:35:00,12489,BKN,1,,BIKANER JN,SF,0,1245.0,22.58333331346512
1,11:50:00,BJU,BARAUNI - JAMMU TAWI Maur Dhwaj Express,NR,0,0,1,BARAUNI JN,12491,07:00:00,12492,JAT,0,,JAMMU TAWI,SF,0,1510.0,28.83333331346512
1,00:30:00,JAT,JAMMU TAWI - BARAUNI Maur Dhwaj Express,NR,0,0,1,JAMMU TAWI,12492,20:15:00,12491,BJU,0,,BARAUNI JN,SF,0,1510.0,28.25
1,05:40:00,KOAA,KOLKATA CHITPUR - BIKANER Pratap Exp,NR,0,0,1,KOLKATA CHITPUR,12496,22:40:00,12495,BKN,1,,BIKANER JN,SF,0,1885.0,31.0
1,05:50:00,SBC,Bangalore-Hazrat Nizammudin Rajdhani Express,NR,0,0,0,BANGALORE CITY JN,12493,20:20:00,12494,NZM,1,,DELHI H NIZAMUDDIN,Raj,1,2294.0,33.5
1,06:40:00,NZM,Hazrat Nizamuddin-Bangalore Rajdhani Express,NR,0,0,0,DELHI H NIZAMUDDIN,12494,20:50:00,12493,SBC,1,,BANGALORE CITY JN,Raj,1,2383.0,33.83333331346512
1,07:55:00,TVC,TRIVANDRUM - GUWAHATI SF Exp,NER,0,0,1,TRIVANDRUM CENTRAL,12507,21:05:00,12508,GHY,1,,GUWAHATI,SF,0,3331.0,58.83333331346512
1,18:15:00,GHY,GUWAHATI - TRIVANDRUM SF Exp,NFR,0,0,1,GUWAHATI,12508,06:30:00,12507,TVC,1,,TRIVANDRUM CENTRAL,SF,0,3332.0,59.75
1,17:50:00,GKP,Rapti Sagar Express,NER,0,0,1,GORAKHPUR JN,12511,06:45:00,12512,TVC,1,,TRIVANDRUM CENTRAL,SF,0,3251.0,59.08333333581686
1,15:10:00,TVC,Rapti Sagar Expres,NER,0,0,1,TRIVANDRUM CENTRAL,12512,05:30:00,12511,GKP,1,,GORAKHPUR JN,SF,0,3251.0,57.66666668653488
1,04:20:00,GHY,GUWAHATI - SECUNDERABAD Exp,NFR,0,0,1,GUWAHATI,12514,06:30:00,12513,SC,1,,SECUNDERABAD JN,SF,0,2551.0,45.83333331346512
1,05:50:00,LTT,MUMBAI LTT - KAMAKHYA AC Exp,SR,0,0,1,LOKMANYA TILAK TERM,12519,05:15:00,12520,KYQ,1,,KAMAKHYA,SF,0,1667.0,24.58333331346512
1,19:00:00,KYQ,KAMAKHYA - MUMBAI LTT AC Exp,CR,0,0,1,KAMAKHYA,12520,18:45:00,12519,LTT,1,,LOKMANYA TILAK TERM,SF,0,1667.0,24.25
1,22:50:00,ERS,Raptisagar Express,ECR,0,0,1,ERNAKULAM JN,12522,10:10:00,12521,BJU,1,,BARAUNI JN,SF,0,3441.0,60.66666668653488
1,06:30:00,CSTM,Mumbai CST-Latur Superfast Express.,CR,0,0,1,MUMBAI CST,12527,21:00:00,12528,LUR,1,,LATUR,SF,1,530.0,9.5
1,08:00:00,LUR,Latur-Mumbai CST Superfast Express,CR,0,0,1,LATUR,12528,22:30:00,12527,CSTM,1,,MUMBAI CST,SF,1,530.0,9.5
1,07:15:00,LJN,Lucknow-Raipur Garib Rath Express,NER,0,0,0,LUCKNOW JN,12535,14:40:00,12536,R,0,,RAIPUR JN,GR,0,917.0,16.58333331346512
1,05:05:00,R,Raipur-Lucknow Garib Rath,NER,0,0,0,RAIPUR JN,12536,12:20:00,12535,LJN,0,,LUCKNOW JN,GR,0,917.0,16.75
1,06:00:00,MKI,Bapudham Express,NER,0,0,1,BAPUDHAM MOTIHARI,12537,21:40:00,12538,MUV,0,,MANDUADIH,SF,0,465.0,8.33333334326744
1,16:05:00,MUV,Bapudham Express,NER,0,0,1,MANDUADIH,12538,07:40:00,12537,MKI,0,,BAPUDHAM MOTIHARI,SF,0,465.0,8.41666665673256
